"Register","Text","Left","-5;5","Right"
"s","S-ACAAPZ-0328-570","ve temel hizmetlerde sorunları önümüze","çıkartıyor.","Özellikle yoksulluk, sosyo-ekonomik durumdaki kötülükler,"
"s","S-ACABQq-0423-2304","ve tasfiye halinde ise, işten","çıkarılan","sakat personele iş kaybı tazminatı"
"s","S-ADABPZ-0373-1680","ve sosyal devletin görevi olmaktan","çıkan","sağlık hizmetiyle halkımızın bu hizmetlere"
"s","S-ADABPZ-0135-2034","Ve sosyal alanlar içersinde ortaya","çıkan","farklı hayat tarzlarıyla habitus kavramının"
"w","W-ME39C3A-0581-813","ve sonunda Türklerin Avrupa'dan tamamen","çıkartılması","çabalarının tümü anlamına gelen ""Doğu"
"w","W-LE30D1B-2082-106","ve siyasi sivil toplum"" sloganıyla","çıkardıkları","gazeteyle, ""ülkedeki ekonomik konuların yanı"
"w","W-DF05A3A-2981-2374","ve satılan mallar mamul giderleri","çıkarıldıktan","sonra kalan tut da çıktı"
"s","S-ACABTZ-0336-775","ve santralin sökülmesi sırasında ortaya","çıkan","sorunları sayabiliriz. Emm ısıl kirlenme"
"s","S-AEABTZ-0337-795","ve San Alen temsillerde sahneye","çıkıyordu.","Perdenin önüne çıkıyordu ve diyordu"
"w","W-TE36E1B-3354-1568","ve ortamlarda parasal sürtüşmeler ortaya","çıkacak.","Ev hayatınızda zorluklar artık geride"
"w","W-RF10E1B-2869-73","ve ona rapor eden pozisyonlara","çıkıldıkça","farklı yetkinlik grupları ile karşılaşılıyor."
"w","W-GA14B1A-1489-644","Ve o kafesin içine girdiler,","çıkamıyorlar","da. Oysa ben insanların dostuyum."
"w","W-MD36C3A-0363-1415","ve mıhladım taşlarla Ne sen","çıkabilirsin","ordan, ne de eski ben!"""
"s","S-ADABLA-0266-625","ve mekan olarak yaşıyo olmaktan","çıkmamız,","üçüncü nedeni de bu, yabancılaşmanın."
"w","W-LD02A0A-1779-1499","ve Mali Denetimi""ni Denetimi""ni yasadan","çıkarmak","anlamına geldiği ölçüde yeterli sayılmalıdır."
"s","S-ADAB]o-0193-162","ve Luisadan taraftar nedeniyle öne","çıkan","oyunculardan bahsettik. Malübiyet adına suçlanabilecek"
"w","W-TA16B2A-1204-2114","ve kulübenin loş karanlığından dışarı","çıkınca,","parlak güneş ışığı gözlerini kamaştırmıştı."
"s","S-ACABFZ-0049-468","ve kaçınılmaz sonucu olarak ortaya","çıkmadı.","Onun bünyesinde oluşmuş ve fakat"
"w","W-VB04A3A-2992-1082","ve kalsiyum oksitin (CaO) ortaya","çıkması","en kolay ankerit ve dolomit"
"w","W-SA16B4A-3367-2171","ve işçiler de, yeniden yeryüzüne","çıktıklarında","artık zengin kimseler olacaklarının fikriyle"
"w","W-BE05A1A-2059-1200","ve ihmallere bağlı olarak ortaya","çıkmaktadır.","U.A.D.'nın U.A.D.'nın yine 9.4.1949 tarihli"
"w","W-DD36E1B-2846-1836","ve hükümetçe yapılan soruşturmadan sonuç","çıkmadığını","itiraf ediyor. Ben yıllar önce,"
"s","S-ACABQq-0420-604","ve hizmetlerin satışı için ihaleye","çıktığında","daha fazla müşteri olacak ve"
"w","W-JI09C3A-1441-1306","ve hemen müdahale edilmezse olaylar","çıkacağını","söyledi. Komiser yardımcısı ve başçavuş"
"s","S-ACABUZ-0035-268","Ve hatta daha yüksek mevkilere","çıkmak","için çabalamaktadırlar ve görünen o"
"w","W-QE39C4A-0060-1469","ve Hasan Polatkan ebedi yolculuklarına","çıkmışlardı...","İmralı Adası'na getirilen 45 kişiden"
"s","S-ACAAQq-0424-1963","ve güneydoğuyu kullananları, inşallah, ortaya","çıkaracağız.","Ben, bu konuda Sayın Bakanımıza"
"w","W-NA16B4A-0519-795","ve gençliği boyunca zaten sorun","çıkmamıştı.","Devşirme oğlanların kuyruklarını göstermeleri yasaktı,"
"w","W-UE05A1B-4260-2308","ve farklı hizmet türleri ortaya","çıkmıştır.","Böylece, ekonomiler daha karmaşık bir"
"s","S-ADABPZ-0135-1041","ve evrenin yapısındaki yasayı söküp","çıkarmaya","çalışan bir tutumun içinde. Onun"
"w","W-HG03A1B-3206-1700","ve düşünceleriyle yoğurup ön plana","çıkartmış,","bu sayede şürine ""bireysel"" diye"
"w","W-FD02A1B-3685-2498","ve düşünceleri açısından incelendiğinde ortaya","çıktığı","anlaşılmaktadır. Özünlü'nün de belirttiği üzere"
"s","S-ADAABo-0367-1574","Ve doğal olarak bazı ipuçları","çıkabilir.","Bize günümüz dünyasını anlamamızda yardımcı"
"s","S-ADAB^A-0317-1372","ve doktor bey mutfaktan dışarı","çıkmayı","yasaklamışlar. <gülerek> Haklı olarak. <gülerek>"
"w","W-JF05A1B-4391-1407","ve diğer iç borçlanma senetleri","çıkarmak,","ihale yöntemi, sürekli satış yöntemi"
"s","S-AEABTZ-0040-612","ve denetleniyor. Sonuçta nükleer reaktörden","çıkan","bir yakıtı siz, bir havuza"
"w","W-PI42E1B-2938-498","ve damadın yakınları, gelinin yanına","çıkıyorlar","Güzel sözler, dualarla gençleri birbirine"
"w","W-HI22C2A-0785-1070","ve daha güneye doğru yola","çıktık.","Banglore'a kadar ""de lux"" otobüsle"
"w","W-RB04A1A-1160-169","ve büyük koyu lekelidir. Yumurtadan","çıkan","yavruların rengi koyu, yüzgeçlerinin kenarları"
"w","W-SG37E1B-2935-426","ve bütün film ekipleri dışarı","çıkıyorlar","film çekmeye. Esas olarak mart"
"w","W-HH42C3A-0418-107","ve böylece Ömer'e bir elbise","çıkabildiğini","belirtir. Bunun üzerine suçlamayı yapan"
"s","S-ADBBI^-0326-108","ve bundan ötürü de problem","çıkaran","bir sanatçıyım. Okan da oranın"
"s","S-ADABAo-0366-1619","ve bizim kültürümüzün içerisinde ortaya","çıkmadığı","için başka bir kültürün mentalitesi"
"w","W-LD03A4A-0254-1232","ve birey kendi haklarına sahip","çıkmaya","başladı. Bu gelişim öyle bir"
"s","S-ADBBAo-0443-1457","ve bir yerlere gelelim diye","çıktık.","Çok zor imkanlarla çıktım ama"
"s","S-ADABPZ-0374-191","ve bilme bilim ön plana","çıkartılmıştır.","Nitekim binsekizyüzkırklardan itibaren başlayan bir"
"w","W-QA16B2A-0066-1638","ve bedenim bu ayrıma karşı","çıkıyor.","Biz birlikteydik, bu ayrım niye?"
"s","S-ACABQq-0425-2188","ve bazı konuşmalardan bir ibret","çıkarmaktan","bahsettiniz. Lütfen... Cumhuriyet Halk Partisinden"
"w","W-PA16B4A-1043-648","ve ayağımda terlik var. Ayakkabısız","çıkmışım.","Huhahaha, çok ii yaa. Gülme"
"s","S-ADBBI^-0042-849","ve Avrupa Birliği üzerine anlaşmazlıklar","çıktı;","normal zamanlarda bunlar belki önlenebilirdi."
"s","S-ACABQq-0422-337","ve Avrupa Birliği 25 ülkeye","çıkmak","üzeredir. Bundan ayrı olarak, 3"
"w","W-IE39E1B-2837-161","ve artması ile birlikte ortaya","çıkmış","modern bir olgu. Her ne"
"s","S-ACAAQq-0424-495","ve antrepo rejimlerinin suiistimaliyle ortaya","çıkan","petrol ürünleri kaçakçılığında şu noktaları"
"w","W-TE09C2A-1267-51","ve alçı karışımını kırarak içindekileri","çıkarır,","nüfus kâğıtları dışındakileri krokiyi ve"
"w","W-SB04A1B-4321-2433","ve 105o dedeksiyon açıları (doğrultucudan","çıkan","foton ışınlarının yönü ile nötron"
"w","W-GD39C3A-0387-633","ve ""Netçe itibariyle"" bugün gıkımızı","çıkaramayacak","biçimde ağzımızı tıkamış olan ""Baba"""
"w","W-TF05A1B-4658-52","vazgeçilemez bir unsur olarak karşımıza","çıkmaktadır.","Güçlendirme; yetki, sorumluluk ve gücün"
"s","S-BEABXW-0069-724","Vay vay. Cem oğlum bokunu","çıkardın.","Bak olmaz böyle. İyi ki"
"s","S-ADBBI^-0042-1378","vatandaşa çektirdik, ama adeta düzlüğe","çıkmıştık,","diyebilirim. Ondan sonra da başkaları"
"w","W-EE05A1B-3448-2210","varılmaktadır. Ayrıca, incelenen olayda, işten","çıkarmaların","ekonomik sebeplere dayandığına da işaret"
"w","W-UI37C1A-0912-1163","varılamayan bir aile ziyareti... Sokağa","çıkma","yasağı çoktan başlamış. Sokakların gerçek"
"w","W-UI43C4A-1799-2182","varsa, ""Şu bildiriden iki cümleyi","çıkarıversek","de iş tatlıya bağlansa"" dendiğinde,"
"s","S-ADBBI^-0042-309","varsa, ""Şu bildiriden iki cümleyi","çıkarıversek","de iş tatlıya bağlansa"" dendiğinde,"
"w","W-SC03A2A-1306-1721","varoluşçu felsefe ve psikoloji ortaya","çıktı.","Bence, günümüzde ülkemizin ve dünyamızın"
"w","W-UF25D1B-2765-1833","varil petrol üretimi ihtiyacının ortaya","çıkacağı","hatırlatılan raporda, gerekli yatırımların yapılmaması"
"s","S-ACAAQq-0424-1813","vardır. Eğer böyle bir yasa","çıkarsa,","Türkiye'nin en büyük akaryakıt kaçakçılığının"
"s","S-BEABXO-0344-227","Vardık. Biz sonra Yerfıstığa geçtik.","Çıktınız.","Siz şey Eda'nın nişanına gitmiştiniz."
"w","W-TI09C3A-1229-267","vardı... Sonra da otobüsleri... Beyoğlu'na","çıkmaya","hangi yaşlarda başladın? Ortaokuldaydım. Yeni"
"s","S-AEABTZ-0040-1394","vardı. Siyanür 6 madenciliğe karşı","çıkan","bizleri dışa bağımlı olarak suçladı."
"w","W-RI22C0A-0279-1262","vardı"" numaraları yaparsın Saç taramak,","çıkardığın","hırkayı torununa bırakmak için sandığa"
"s","S-ADBBAo-0443-1939","var. Çektiği yoksulluğun bütün acısını","çıkarıyor","şimdi. Sırtından çıkarmadığı siyah paltosuyla"
"s","S-ACABTZ-0336-1953","var. Tabi bu arada ortaya","çıkan","emm atıklar var. Bu atıkların"
"s","S-ADABPZ-0135-1305","var. Onlar yeni umutlarla karşımıza","çıkıp","kendi emm idealleri peşinde yürüyorlar"
"s","S-ADABLp-0061-2497","var. Hesaplanan 75 olmasıydı, 71","çıktı.","4.000.000 insan nerede? Gerçekte böyle"
"s","S-BEABXO-0447-942","var. Aman! Oha sakal bile","çıkıyo!","Şaka mı bu? Bu adamın"
"s","S-BEABXv-0407-255","var. Al işte. Olum sınavdan","çıkınca","akşam gelicen. Laboratuvar sınavı var"
"s","S-BEABXY-0063-722","var. <D 30> O kız","çıktı","senin. Kimdeki? Ne alması lan."
"w","W-NE09C0A-0260-1426","var, yeterli adam yok, moda","çıktı,","hadi bir sürü ahali, gençler"
"s","S-ADABAo-0355-1881","var, ne iş yapılıyo, ne","çıkıyo,","bütün bunlara bakılması gerekir. Bazıları"
"s","S-ADABPZ-0134-1429","var, bu çokluğun içinden nasıl","çıkıp","gelecek sonra anlamlandırma, yorumlama, özelliği"
"w","W-TG37E1B-3067-2249","var şimdilerde. Bambaşka bir çehre","çıktı","ortaya artık. Son zamanların özellikle"
"s","S-BEABXO-0453-929","var ya 5 g gibi","çıkmış.","Evet. <gülme> Evet hakkaten 5"
"w","W-UE36E1B-3357-1388","var ve o kalıpların dışına","çıkmaya,","kabuğunuzu kırmaya çalıştığınız zaman çok"
"s","S-BEABXw-0397-1399","var işte. Di mi? İddaa","çıktı,","mertlik bozuldu, değil mi? Doğru"
"s","S-ADABPZ-0135-1218","var bir tarafta da karşı","çıktıklarımız.","Yani ya modernist oluyorsunuz ya"
"w","W-WI44F1D-4753-2179","var altta. Bir süredirde yeni","çıkacak","olan üst dişlerin huzursuzluğu var..."
"w","W-NE09C2A-0324-22","valisiyle görüşmüş. Bütün müşterileri dışarı","çıkarttılar","ve gazino süresiz olarak kapatıldı."
"s","S-BEABXs-0130-1401","Valah bilmiyorum daha bir şey","çıkmadı","yani ondan bir şey çıkmadı"
"w","W-CA16B2A-0159-996","vakit öldürüyor veya tamirhanenin dışına","çıkıp","Puma Zehra'yla muhabbet kaynatıyordu. Çalışırken"
"w","W-SA16B2A-1490-588","vakit var' demiştin."" Oğuz ağzından","çıkan","kelimelerin cümle olmuş halinden memnuniyetsiz"
"w","W-QA16B2A-1435-1575","vahi kalmış yetmişdört model arabasından","çıkan","bir çift bacak göründü. Üfff,"
"w","W-QD36C0A-0222-1061","Vadinin diğer ucu Cevizli Köyü'ne","çıkmıyor","mu? Bir; diyelim ki PKK"
"w","W-PA16B0A-0160-1800","vaat etmişti, bütün bunları nereden","çıkarttığını","merak ettim. ""Bilmiyorum,"" dedim. ""Kesin"
"s","S-ADABPZ-0372-502","uğraştık, çok çalıştık ve önümüze","çıkan","tüm engelleri aşarak bugüne kadar"
"s","S-ADAB^o-0132-33","uğramadan düzenli olarak o derginin","çıkartılması.","Biz bunu gerçekleştirdik. Bir bilim"
"w","W-TI27D1B-2461-204","uğradı. Genç kadına, otobüs durağına","çıkması","için yardım etme bahanesiyle yaklaşan"
"w","W-HG22C3A-0029-1424","Uzun süredir bağırdığım halde sesimin","çıkmadığı","düşler görüyorsam, gündelik yaşamda düşünce"
"s","S-ADABAo-0033-2186","uzun konuşalım, anlatalım. Derslerimizi de","çıkaralım","ama bu kadar sınırlı süre"
"s","S-ACABQq-0423-16","uzlaşma değil, bir uzlaşmazlık metni","çıktığı","açık bir gerçek olarak karşımızda"
"w","W-UI31D1B-2356-1879","uzlaşamaması halinde, Peru'nun üyelikten tamamen","çıkarılacağını","kaydetti. Boksörden kokain çıktı İngiliz"
"s","S-BEABXB-0077-1292","uzatırken bile dedim ki Duygu","çıkacak","dedim karşıma... Aa. <B> ona"
"w","W-QI45F1D-4067-1346","uzaklıkta olsa da yollardan ve","çıkılan","dağlardan dolayı 2.5 saatte ulaşılan"
"w","W-MG24D1B-2285-1697","uzaklaştım. Çalışma yöntemimde teksten yola","çıkıyorum.","Bütünden çok oyuncunun tekstle kurduğu"
"w","W-HH37C4A-0360-1365","uzak olan kimi ""değerlere"" sahip","çıkmaya","çabalıyorlar. Bu onların kabahati olduğu"
"s","S-BEABXO-0339-2193","uzadı ya. Kız tavlamaya mı","çıkıon?","Kız o kadar deil ya"
"w","W-PI27D1B-2816-2002","Uyum Paketi'nden DGM'lerin normalleşmesi kararı","çıktı.","DGM'lerde tutuklama zorlaşacak, zanlının sorgulandığı"
"w","W-UE36E1B-3356-2079","uymayacak bir dini profil ortaya","çıkardıklarını","belirtiyor. Berger bu durumu, ""dini"
"w","W-KI37C4A-0267-1304","uykunu tekrar artırıp 7 saate","çıkart.","Keyifli bir istasyondur ama bu"
"w","W-GF02A3A-0400-1256","uygun bir yapısal dönüşüm ortaya","çıkıyor.","Benzer amaçlar, Doğu Avrupa'nın eski"
"s","S-ACABQq-0425-2135","uygulanmasına esas teşkil etmek üzere","çıkarılan","kanunlar, etkin ve verimli çalışan"
"w","W-IE05A1B-3561-2303","uygulamaları sosyal güvenlik sistemi dışına","çıkarılarak,","Sağlık Bakanlığı'na ya da oluşturulacak"
"s","S-BEABXB-0410-1733","Usta değil. Konyalıdan hacıyı nasıl","çıkardın?","Konyalı Hacı usta diye bi"
"w","W-NI09C3A-0034-573","usanıyor Artık kapatıcaz! diyorlar da,","çıkıyoruz","Beyoğlu'na, karşımız Mekteb-i Sultani. Okulun"
"s","S-BEABXs-0130-2047","unutuyorum dedim tekrar. Aynı kapıya","çıkıyor.","Naıl aynı kapıya çıkıyor. Ya"
"w","W-KE05A1B-3619-1243","unsurlarm hangisinin diğerine daha baskın","çıkacağı","üzerindedir."
"s","S-BEABXO-0012-706","unlu mamuller. <Gülme> <B> Yeni","çıkanlardan","yok mu? Hemen. Hemen <Gülme>"
"s","S-BEABXO-0149-259","una. Hıı. Bari deyi kirayı","çıkartsam","yeter deyi. Yani... Kalan şeyi"
"s","S-ADABI\-0438-1982","un yeni hijenli leke çıkarıcıları","çıkmış","onlar güzel olabilir. Bakın burada"
"w","W-EG37C2A-0562-1899","umutsuzluk ve hüzün duygusunu haklı","çıkaracak","""ye's veren bir havanın"" günün"
"w","W-LE09C4A-0465-452","umut rengi mavi gömleğini sandıktan","çıkarır","giyerdi. Arkasından olanlar da biliniyor."
"w","W-TG37C0A-0228-246","Umulmadık bir zamanda bir işi","çıktı,","sefere gitmek zorunda kaldı. Seferden"
"w","W-UE30D1B-2135-2011","UMP, önergeyle Türkiye'yi paketin kapsamından","çıkarmak","istedi. Genel Kurul'da Sosyalist Parti"
"w","W-OA16B1A-0509-2038","uluyan köpeklerini susturmak için bahçeye","çıkan","Nevzat Bey bir anda bütün"
"s","S-ACABQq-0421-2260","ulusumuzu etkileyen bir yapı ortaya","çıkmaktadır.","Değerli arkadaşlarım, dolayısıyla, bu yasa,"
"w","W-NF18E1C-4157-1447","uluslararası rekabetin gerektirdiği yapıyı ortaya","çıkaracaktır.","Daha iyi elemanların ve uzmanların"
"s","S-ACABTZ-0336-1950","uluslararası anlaşmalar gereği nükleer silahlardan","çıkan","zenginleştirilmiş uranyum 235 var. Onlarla"
"w","W-IE05A1A-2620-472","ulusal kimliğin, ulusaltı birimlerde ortaya","çıkan","bölgesel veya topluluk kimliklerine göre"
"s","S-ADABAo-0366-2007","ulus devletlerinin sosyolojik olarak ortaya","çıkması","o ulusların kendi dillerini de"
"s","S-ADABPZ-0119-963","ulaşılabilir olması lazım. Benim <B>","çıkarttığım","bu. Öğrenebilirsiniz benim ne kadar"
"w","W-TC29D1B-2793-1129","ulaştığını bildirdi. iPhone'un ABD'de piyasaya","çıktığı","ilk 24 saatte 200 bin"
"w","W-IE39E1B-2837-2094","Ulaştırma Bakanı Orhan Mersinli'ye görücüye","çıktığında","emme manifoldu kapakçığının kapatılması unutulmamış"
"w","W-GA16B1A-1745-2122","ulaşabileceğini sanmıştı. Önemli olan yolculuğa","çıkmaktı.","Nereye gittiğiniz, ne kadar kalacağınız,"
"s","S-AEABTZ-0040-2403","Ukrayna'nın şeyine de tam tersi","çıktı.","Orda çok fazla yardım aldılar."
"s","S-ADABIA-0108-70","ufak bi şeyde bi kavga","çıkarıp","döv... dövmeyi beceriyordu yani. Öylediydi"
"w","W-SI22C3A-0559-1422","ucunda geniş bir merdiven yukarı","çıkıyordu.","Merdivenleri takip etme konusunda biraz"
"w","W-QA16B3A-0617-2389","tırnaklarımla kazıyacağım sürprizli beynini! ""Nereden","çıkardın","bu misafirlik işini?"" dediğimde ortaya"
"s","S-AEABUZ-0021-2322","tıkır sizin sahneleriniz alınıyor ve","çıkıyorsunuz.","O yüzden bazen filmin adına"
"w","W-JA16B4A-0146-1109","tütün kullanırdı. Babası Terzi Naim?","Çıkartamadı","birden. Babası hep geride, hep"
"w","W-RB04A1A-1160-524","türü olduğundan torbayı çividen çubukla","çıkarıp","fazla dokunmadan bana iletti. Benzer"
"s","S-BEABXW-0173-992","türlü onları hiç şey yapmıyo","çıkartmıyo","işte ondan sonra çok kıymetli"
"s","S-BEABXO-0092-1762","türlü olmuyor gündüz hani öyle","çık","dışarı dolaş bi yere git"
"w","W-NE39C0A-0215-2067","türlü engel olamıyordu. ""Heval"" derken","çıkardığı","gür sesin yerini titrek bir"
"w","W-KD30D1B-2172-2425","türlü bilimsel çalışma sonucunda ortaya","çıkacak","belgelerin koruma kurulunca değerlendirilmesinden sonra"
"w","W-TI27D1B-2461-1911","Türküler"" isimli konseriyle sevenlerinin karşısına","çıkacak.","Müzik yönetmenliğini Kemal Kaplan'ın yapacağı"
"w","W-DE05A3A-2976-669","Türkleri devşirip çeri edinip Kastamonu'ya","çıktı.","Bir gece alelgafle Kastamonu subaşısı"
"s","S-ACABQq-0422-2359","Türkiye'yle ilgili önemli bir karar","çıkmıştır.","Bu karar nedir; bu karar,"
"w","W-KF25D1B-2150-505","Türkiye'nin tarihi bir şansıdır. Karşı","çıkmak","yanlıştır. Karşı çıkanlar bunun siyasi"
"s","S-ACABPA-0434-1783","Türkiye'de özlenen uyumu parlamentoda ortaya","çıkarmak","konusunda fevkalade özverili ve toplumun"
"w","W-KD02A1B-4469-1128","Türkiye'de çeşitli yayıncılık alanlarında ortaya","çıkan","sorunları ve devletin bunları nasıl"
"s","S-ADABPZ-0372-1852","Türkiye'de eczacılık eğitiminin beş yıla","çıkarılmasının","ardından mezun olan ilk eczacılarız."
"s","S-ADABLp-0061-1158","Türkiye Cumhuriyetinde 1927'de. Kaç kişi","çıktık?","13.000.000. Bunun %80'i kırlarda yaşayan"
"w","W-HE39E1B-2836-861","Türkiye Cumhuriyeti'ne mali ki haricine","çıkartılmasına","dair kanun"" gereğince apar topar"
"s","S-ACABQq-0427-922","Türkiye Büyük Millet Meclisi; herkes","çıkıp","burada keyfî hareket edemez. Sayın"
"s","S-ACABQq-0426-1144","Türkiye Büyük Millet Meclisi tarafından","çıkarılan","bir kanuna başta Türkiye Büyük"
"s","S-ACABQq-0423-1209","Türkiye açısından birçok zorluklar ortaya","çıkacaktır;","iki -ki, çok daha önemlisi-"
"w","W-PI09C2A-1320-574","Türk filmlerinde kötü adamlar karşılarına","çıkan","kızı önce ilâçlı içki ile"
"s","S-ADABAo-0433-135","Türk dil kurumu kitabını tekrar","çıkartıyo","daha farklı şeyler oluyor. Farklı"
"s","S-ADABAo-0433-2095","Türk Dil Kurumu diil mi","çıkartmıştı?","Evet. Türkçe olarak kullanılabilen ama"
"w","W-KE05A1B-3630-333","tür milli güvenlik devleti anlayışı","çıkmıştır.","Bu da tıpkı iç siyasal"
"w","W-HE39E1B-2893-1175","tür gecikmelerin yeni yılda ortaya","çıkmaması","için elimizden geleni yapacağımızın da"
"w","W-FB04A1B-3891-1182","tümünde m?.ternal m?.ternal fcnotiplcrin açığa","çıktığı","görülmektedir. Aynı zamanda Es I,"
"s","S-ADABPZ-0134-773","tümel, burada artık kipin dışına","çıkıp","yaşanan tabi gerçekliğe bakmak lazım,"
"w","W-QA16B4A-0299-1026","Tüm modelleri giydim çıkardım, giydim","çıkardım.","Ve sonunda... Rüyalarımın gelinliğini buldum!"
"w","W-PC06A2A-1179-1168","tüm imkanların devreye sokulması veya","çıkarılması","toplantıyı idare edenin önünde bulunan"
"s","S-ADABPZ-0112-71","tüm bebekler çıkarıyor. Bu ses","çıkarma","hadisesi normal bebeklerde bir yaş"
"w","W-UE39C2A-1408-2312","tüm başvurulara rağmen hâla mahkemeye","çıkarılmamışlardır.","2009 Ocak sonu Sabah 05.00"
"s","S-ACABTZ-0336-187","tüketimi 2030 yılında 2 misline","çıkacak.","Bu enerji üretim ve tüketim"
"s","S-ACABTZ-0336-98","tüketim aşamasında da yine karşımıza","çıkıyor.","Ve emm daha fazla üretim"
"w","W-BF10A2A-1365-1591","tüketici olarak yüksek fiyat, yerinden","çıkan","kapı kolları, plastik ekran camlarıyla"
"w","W-RC01A2A-1353-2183","TÜBERKÜLOZLU MENENJİT Tüberküloz belirtilerinin ortaya","çıkmasından","sonra tedavi uygulanmadığı taktirde 3"
"s","S-ADABIO-0437-198","tuvalette kullanıyorum. Bazı şeyleri güzel","çıkartıyor.","Neleri güzel çıkartıyor? Yaa! işte"
"w","W-LA16B2A-0621-1218","tutuştukları her kavgadan ölü vermeden","çıkamazlar.","Hattâ bu kavga sırasında arada"
"w","W-SE36E1B-3294-100","tutuyor ve bu yazının kısmetine","çıkan","maddeden birkaç satırı alıntılıyorum. Nedense"
"w","W-IA16B3A-0300-383","tutunarak debelendi. Ellerini kullanmadan giysileri","çıkartmak","istiyordu, pisliği çiğnedi. Adamın kendini"
"s","S-BEABXO-0453-2208","Tuttun mu? Tuttum. İçiçe bişey","çıkmış","dileğinde. Aa!, dolarlardır. Ay! hıı,"
"w","W-VE30D1B-2125-2276","tutmadı. Önceki gün Kardak kayalıklarına","çıktığını","iddia ederek elinde Yunan bayrağıyla"
"w","W-FI09C3A-1292-135","Turnike yapıyorlar. Derken, Amerikalılar da","çıktı.","12 kişinin 10'u zenci. En"
"s","S-ACABQq-0422-1389","turizm yasasından ve diğerlerinin içerisinden","çıkararak,","başlıbaşına bir yasa olarak ele"
"w","W-LF10A2A-1858-2160","turistleri arasında turizm amacıyla yurtdışına","çıkanların","sayısı artmaya başlamıştır. 1993 yılında"
"w","W-TE30D1B-2111-289","tur seçimler yapıldı. İki aday","çıktı","bu ilk turdan Birisi din"
"w","W-VA16B3A-1038-236","Tunalı Hilmi Bey'i konuşturmadı. Kavga","çıkacağını","anlayan Başkan oturumu kapattı. Kadın"
"s","S-BEABXg-0070-165","trenlerden vardır. Belgesel falan çıkıyolar","çıkartıyolar","ya ondan. Neyse o zaman"
"w","W-IC01A3A-1018-846","travmaları günlük hayatta sıklıkla karşımıza","çıkan","bir başağrısı nedeni olup posttravmatik"
"s","S-BEABXX-0411-2216","Trabzon, Samsun. İşte tavsiyem yukarılara","çık.","Karadeniz'i çok merak ediyorum. Hatta"
"w","W-NE30D1B-2116-699","tozlara karşı da değişik ses","çıkardığı","belirtildi. Amerikan deniz kuvvetleri tarafından"
"s","S-ADABAo-0355-1565","Toros'un Türkmenleri. Sık sık kavga","çıkardıkları","için oraya sürülmüşler, hepsi bu"
"w","W-FA16B1A-1920-1955","torba almıştı yanına. Haydi bakalım","çıktık","yola. Odun külü bu, bakkalda"
"s","S-ADABAo-0318-154","topuz yapmıştınız. Evet. Bu elbiseyle","çıktınız","zaman işte bir star çıkmıştı"
"w","W-UI12F1D-4851-457","toprağı ve suyu kirletir. Fabrikalardan","çıkan","zararlı gazlar havayı kirletir. Ne"
"w","W-HE39E1B-2893-1023","toplumsal sınıf, toplumun bütünüyle başa","çıkabilmek","için kendisine siyasi stratejiler çizer,"
"s","S-ACABQq-0426-1912","topluma örnek olup olmayacağı hususudur.","Çıkacak","bu kanuna, önce milletvekilleri ve"
"w","W-RD02A1A-1612-711","toplum derken, ""doğa hali""nden hali""nden","çıkıp,","sosyal sözleşme aracılığıyla ulaşılan bir"
"s","S-BEABXn-0349-675","toplayıp yine. Bi daha gıkları","çıkmadı","ya. Artislik taslıyolardı öyle işte."
"s","S-ADBBI^-0042-804","toplantıyı... Şimdilerde gençler bir laf","çıkarmış,","""geyik muhabbeti"" diye; işte biz"
"w","W-OD30D1B-2211-1858","toplantıya çağrılmasını ve AB yasalarının","çıkarılmasını","önerecek. Karar salı günü Öte"
"s","S-ADABCo-0198-489","toplantıdan adada barışı zorlayalım kararı","çıkmıştı.","Bu stratejinin belirlenmesi yönünde bir"
"w","W-CE09C3A-0382-1973","toplantı yaptırıyor, yeni fikirlerin ortaya","çıkmasını","sağlıyordum. Yapılan toplantılar tıpkı bir"
"w","W-UI09C2A-1758-1962","topladık. ""Paraları yiyorlar"" diye söylenti","çıktı,","bundan da vazgeçtik. Mahallede büyük"
"s","S-ACABTZ-0336-1254","tonluk farkı da nükleer silahlardan","çıkan","zenginleştirilmiş oksitler dediğimiz protein karıştırılmış"
"s","S-ACABTZ-0336-729","ton. Geri kalan gine mevcut","çıkarılan","nükleer emm nükleer silahlardan çıkarılan"
"w","W-VB04A2A-1984-1338","tomurcuk, çiçek, yaprak ve dalların","çıktığı","bölgelerin nod bölgesi olduğu rahatlıkla"
"w","W-DG03A1B-3177-180","Toksi ile ilişkisi olduğunun ortaya","çıkması","ise baba-kızın arasının açılmasına yol"
"s","S-BEABXO-0012-739","toklukta daha yüksek çıkıyo. Zaten","çıkmış","üzerine, sen bi de yemek"
"w","W-KI37C2A-1332-2256","tokalaşmak isteyen bir el olarak","çıktı.","GÜÇ, AMAÇLANAN HEDEFLERE ULAŞABİLMEKTİR Eskiden"
"w","W-KE05A1B-3644-2254","tohumlar ek i I misti.Ortaya","çıkan","yeni durumların kabullenilip kabullenilmemesı isi"
"s","S-ADABIi-0124-2075","tiyatrosuna oyuncu yetiştiren okullar olmaktan","çıkıp","emm başka tatlarda başka ıı"
"s","S-ADABI]-0126-966","tiyatrolarındaki büyük oyuncular, bunlar sahneye","çıkıp","sanatlarını icra ettiklerinde, yani böle"
