"Register","Text","Left","-5;5","Right"
"w","W-OI42E1B-2937-2256","takvâ sahipleri, kendilerine rızık olarak","verdiğimiz","her şeyden (Allah yolunda) infak"
"s","S-ADABAo-0333-118","taksit yaparsa... Marka verme marka","verme","reklama giriyo... Evet. Şey yap"
"w","W-DD02A1B-3538-1413","taksimi döktür arkadaşım. Mavi ışık","ver","babalık. Ay maytabı, boru mu."
"s","S-BEABXO-0393-1033","taksi yok bişe yok. Heybeyi","vermiş.","Daha saklarmış. O yattığı odada"
"s","S-AEABUZ-0021-238","takip etmek zorundasınız. O ifadeleri","verebilmek","adına. Üçünü aynı anda takip"
"s","S-ACABQq-0423-714","takdir yetkimi kullanarak size söz","vereceğim;","ama, Sayın Çelik, bu ifadelerin"
"s","S-AAABXN-0004-2314","takdir eder ya hani moral","verirsin","bi şey yapar oturyo orda"
"s","S-AEABI^-0330-1648","tahtaya, onlar onla uğraşır. 4-5'e","verirsin,","daha sonra elindeki programa göre"
"w","W-OD30D1B-2199-2020","tahliye yolunu seçerken, Yargıtay, karar","vermedi.","Ceza Genel Kurulu'nun dünkü gündeminde,"
"w","W-QI09C2A-1356-1333","Tahliye kararı geldi, diye talimat","verdim.","Çok geçmeden görevlilerden biri geldi"
"w","W-HA16B2A-0031-341","tadıyla aynalara yansıyan yüzünü geri","veriyordu","onun, aynaların ötesine dağılan sıkılmışlığını"
"w","W-JI22C2A-0797-1655","tadır? Bu sorulara içten cevaplar","verebilmeli","insan. ""O zaman insan olmayı"
"s","S-BEABXB-0410-417","tabiî ki de bitiremedim. Ayşenur'a","vermiştim","de artık Ayşenur son olarak"
"w","W-VI45F1D-4061-2113","tabiriyle de ""Allah sıralı ölüm","versin,","evlat acısı göstermesin"". Allah kimseyi"
"s","S-ADABPZ-0125-2040","tabii malzemeler. Ya ülkelerin izin","vermesi","gerekiyor giriş çıkışlar için. Gitmeden"
"s","S-AEABI^-0330-210","Tabi. Şimdi tek tek eğitim","veriliyor","ayrı ayrı hocalar giriyor ama"
"s","S-ADABCo-0197-2005","Tabi. Emm elimde sizin de","verdiğiniz","Anadolu Ajansı'nın emm verdiği haber"
"s","S-BEABXw-0397-438","tabi. Ama Real Madrid'e top","vermediler,","o da benim canımı sıktı."
"s","S-BEABXn-0349-698","Tabi bu beyaz yalan. Gittik.","Verdim","kadına tamam mı kasiyere. Kasiyer"
"w","W-KE05A4A-1448-1151","Taberiye Gölünden daha fazla su","verebileceklerini,","ancak, bunun karşılığında Ürdün'ün de,"
"s","S-BEABXO-0447-2048","tabağını da al kızım dedi.","Verdim","şimdi. Aldım, tabakta benim değil."
"s","S-ADBBAo-0443-452","tabancayı, bu vesile ile size","veriyorum.","Buyrun babanızın tabancasını. Evet babamın"
"s","S-ADAASK-0036-943","ta görüyor. Esas cezanın büyüğünü","verecek","olan O. Esas hapse atacak"
"w","W-VE05A1B-4311-1504","Şili’de Şili’de Şili’de bütçe fazlası","verilmesi","zorunludur. İngiltere’de İngiltere’de İngiltere’de bütçe"
"w","W-TE36E1B-3295-2433","sıvayacaksınız. Parayla ilgili önemli kararlar","vermekte","acele etmeyin. Uzaktaki akrabalarla buluşacaksınız."
"w","W-UE30D1B-2135-610","Sırp azınlığa yönelik sıcak mesajlar","verdiğine","işaret ediliyor. Taçi, bir Sırp"
"w","W-QE39C4A-1734-1902","sırf insan olduğu için değer","verdiğinden","dolayı Peygamberimiz, düşman ölüleri aleyhinde"
"s","S-ADABPZ-0374-1740","sırasında Taliban'ı örgütleyen onlara silah","veren","Amerika de Birleşik Devleteriydi. Peki"
"s","S-ADABPZ-0112-1021","sırada tabi ki konuşma terapisinin","vereceği","etki psikiyatr istin vereceği moral"
"w","W-LI35C4A-0464-2400","sırada Demirci ona eğitim nişanı","vereceğini","bildirince apar topar geri döndü."
"w","W-TE39C4A-1397-1678","sıra, 212 Sayılı Yasa'ya göre","verilen","sarı basın kartı sahiplerine tanınan"
"s","S-ACABQq-0422-1383","sınırlarımızı Kıbrıs Rumlarına açtığı müjdesini","vermiştir.","Atılan bu adımlar, kuşkusuz, bu"
"w","W-NC06A1B-3870-2213","sınensis, Celastrus orbiculatus bitkilerini örnek","verebiliriz.","Bol güneşli ve az yağmurlu"
"w","W-UI31D1B-2421-2480","sınavını ev sahibi Almanya karşısında","verecek.","TSİ 16.00'da başlayacak karşılaşma, TRT2"
"s","S-BEABXM-0157-374","sıkışıcan. Ay! anacım be, ahha!","ver","ver benim çantayı şindi arkaya"
"w","W-QI09C2A-1434-2070","sıkı bir kadın... Kime ders","verirse","Robert garanti..."" Acaba Ada'ya ders"
"s","S-ACABQq-0421-1541","sıkan insanların, akşam savaşa ara","verildiğinde,","birbiriyle ekmeklerini, sularını paylaşacak kadar"
"s","S-ADABCo-0025-430","sık sık halktan biriyim mesajı","verdi.","Kravat ta takmadı. Spor gömlekle"
"w","W-QA16B2A-0488-1742","süzmüş, sonra tehlikesiz olduğuna karar","vermiş","gibi silahını beline yerleştirip, konuşmadan"
"s","S-BEABXW-0059-2299","sürü şey yiyon 5 milyon","veriyon","çıkıyon diyo. <Gülme>. Aynen öyle"
"w","W-PF25D1B-2159-1269","süresi itibariyle bu ihtiyaca cevap","verebildiler.","Böylece çalışma ve üretim imkanı"
"w","W-LC05A2A-2045-454","sürerken gösteren fotoğrafa da yer","verilmiştir.","Çocuklara neyin nasıl verilmesi konusunda"
"s","S-ADAABo-0367-603","süreklilik hakkında da bize fikir","verebilir.","İbn-i Haldun önemli mi? İbn-i"
"w","W-GA16B4A-1239-849","sürekli bir devingenlik içinde tutarak","vermek,","iki ev arasında gidip gelip"
"s","S-ACABQq-0423-1546","sürecin tamamlanması için, hükümetlerin onay","verebileceği","aşamaya gelmesi için, halkların onayı"
"s","S-ADABPZ-0119-581","sürece dahi bu bilgiye güven","veren","sizin şüpheciliğiniz ve düşünce mekanizmanızı"
"w","W-QI09C4A-0557-123","süre sonra Mendo'nun faize para","vermiş","olduğu, ama çok para vermiş"
"s","S-ACABQq-0429-2067","süre dolmadan seçmin yenilenmesine karar","verebilir""","diyor. Seçimi yenileyebilen irade, yani,"
"w","W-LE30D1B-2082-343","sürdüğünü ve tarafların önemli kayıplar","verdiklerini","belirtirken, Grozni ve Urus-Martan'ın yüzde"
"w","W-LF25D1B-2140-1833","süratle özelleştirmeyi hedefliyor ve özelleştirmeye","verilen","önem parti programında sık sık"
"s","S-BEABXs-0130-432","süperdi. Son aşamada zorunlu tirad","verdiler","Hilmi geldi tamam mı Hilmiye"
"w","W-SE39E1B-3036-1087","Sübhâniye'dendir. O yüce Şâfi, bize","vermeyi","murâd ettiği belli bir şifâ"
"s","S-ACABUZ-0035-2165","sözün arkasında durmalı ve cevabını","vermeli.","Mehmet Akif ne yazık ki"
"s","S-AEABTZ-0040-2326","sözü Profesör Doktor Hayrettin Kılıç'a","vermeden","önce ben de küçük bir"
"s","S-ADABCo-0316-1465","sözleşmeli sendikal haklarını tam olarak","vermemesinden","mütevellik bu davaları hükümet kaybetti."
"w","W-QA16B2A-0672-1363","sözlerine annesi gülümseyerek şöyle cevap","verdi","""Hadi, sen git biraz oyun"
"s","S-BEABXO-0377-1644","sözde bana çekirdek elemiş ala","veriyo","er gittiğimde. Onlar ep elle"
"w","W-JD02A1B-3832-1901","sözcük sıralamasıyla ilgili bir bilgi","vermemektedir.","3. Sonuç Eklerin sözdizimde temel"
"s","S-ADABAo-0368-1862","söz. Ya ilk önce sevgiyi","vermek","önemli. Bir insana sevgiyi veremedikten"
"s","S-BEABXs-0130-355","söz ver lan kendine söz","ver","<B> <gülme> her neyse işte."
"s","S-ACABQq-0420-1749","söz talebi? Yok. Madde üzerinde","verilmiş","önerge? Yok. Maddeyi oylarınıza sunuyorum"
"s","S-ACABTZ-0336-2182","söylüyor. Çevreciler yalan yanlış bilgiler","veriyor.","Hiçbir şey bilmiyor etmiyor. Ben"
"s","S-BEABXw-0399-984","söylicekler Sürpriz olup 10 milyonu","verip...","Yakında açıklarlar. Ama heralde sürpriz"
"s","S-BEABXO-0325-1134","söylese ben de onlara karşılık","vercektim,","biz de bizim de aramız"
"s","S-AEABTZ-0040-853","söylerim. Eleştirilerinize de de hak","veririm","biliyorsunuz. Yani bir kurum hem"
"s","S-ACABQq-0423-1510","söylenen bir anayasa tasarısı Annan'a","verildi.","Bu metin, Kuzey Kıbrıs Türk"
"w","W-JD02A1B-3839-1114","söylenebilir. Kullanımı bireye geçici zevk","vermekle","birlikte bu tür alışkanlıklarım devam"
"w","W-LH09C2A-0276-1711","söylemiş amcama. Hemen mahkeme dilekçesini","verdik.","Mahkeme gününü amcam kağıda yazdı"
"s","S-ACABQq-0425-1150","söylemiyorum; çünkü, nazarınız değer, göz","verirsiniz.","(Anavatan Partisi sıralarından alkışlar) Sayın"
"w","W-EE09C3A-3304-1786","söylemedin?"" Kimsenin itiraz edemeyeceği cevabı","verdi","""Bana sormadınız ki..."" (Tuula, sonra"
"s","S-BEABXO-0339-386","söyledim benim şeye benim profilime","ver","diye. O hemen kendi profiline"
"w","W-MI31D1B-2326-1397","söyledi. Yönetim kurulu üyelerine haber","verilmeden","kulüp içinde gizli toplantılar yapıldığını"
"w","W-RE30D1B-2121-1180","söyledi. Gül, Bahrain Tribune gazetesine","verdiği","demeçte, İslam ile Batı dünyası"
"s","S-ADBBI^-0326-1364","söyledi, ben de ona cevap","verdim.","Dedim ki, ""Eve gelenlerin çoğu"
"s","S-BEABXO-0074-102","söyledi dedim. Yok yok dedi","veremem","nerden bulursa bulsun vermem dedi."
"w","W-HH42C3A-0418-796","sövme; sadece Prof. Süleyman Ateşe","verilen","cevaptır; ve det tartışmanın son"
"s","S-ACABUZ-0035-1043","söver sonra biraz bol para","ver","hiç utanmaz Protestanlara Zangoçluk eder."
"w","W-HA16B1A-1341-510","sökeceğim tek tek çivileri söz","veriyorum!","söyle ona! (kabul etme Albız!)"
"w","W-RI42E1B-2940-868","sâhip olmak için akla durgunluk","veren","hilelere başvuruyorlardı. Bunların en başında"
"w","W-WI45F1D-4817-793","suçunun salak olmak olduğuna karar","verdiler","Ağa Baba ""ne ceza vereceksin"""
"w","W-TE39C0A-1396-1669","suçu nedir?"" diye sorduğumda yanıt","vermediler;","ama bir daha da sormadılar."
"w","W-PE39C3A-1330-372","suçlamak istemem. Sonuçta son kararı","veren","benim. Yanlış ya da doğru,"
"w","W-GC06A2A-2003-749","suyunun toprağa kontrolsüz bir biçimde","verilmesinden","doğan taban suyu yükselmesinin kontrolü"
"s","S-BEABXO-0342-2348","Suriye Pasajı'ndaki şu malımı şuna","veriyorum,","buradaki malımı buna veriyorum, <B>"
"w","W-YI45F1D-4782-1412","Supergrass'in birkaç şarkısına da yer","vermesi","ayrı bir güzellik kattı konsere."
"w","W-KC06A2A-2001-2355","sulama suyunun ılık, dinlenmiş olarak","verilmesi,","ek ışık uygulaması gelmektedir. Zambaklarda"
"s","S-ADABIA-0109-496","sucu kendisi. Yavrucağızımın birini Balcalı'ya","verdiydim","işte orda Balcalı'da hasta bakıcıydı."
"w","W-QE37C2A-1436-215","subay enkaz altında kalarak can","vermiş,","itfaiye teşkilatı çöken binalarının altında"
"s","S-ADABAo-0033-1408","su. Bütün Muş'a burada aleme","verilen","Fırat suyu, Hazreti Hüseyin ve"
"w","W-CF10A2A-1845-1775","stoku'nun tamamı bize para arzını","verir.","Para talebi de aynı şekilde"
"s","S-ACAAPZ-0384-2026","Standartları Enstitüsü uzman personelince eğitim","verilen","400 üniversitemiz akademik ve idari"
"w","W-UE39C4A-0903-588","Soto'nun amacı, plan hakkında bilgi","vermek","ve gazetecilerin sorularını yanıtlamaktı. Rum"
"w","W-LD36E1B-2854-1387","sosyalizm, nasyonal sosyalizm) sınırlı yansıtılmasına","verilen","izinle, 1946'dan itibaren başlayan çoğulcu"
"w","W-LF05A1B-4447-799","sosyal ve kültürel yapısına biçim","veren","unsurlardan oluşur. Bu unsurların en"
"w","W-DD02A1B-3533-936","sosyal ve kültürel programlara ağırlık","verdi.","Uçurtma şenlikleri, çocuklar için kitaplar"
"w","W-GE39C4A-1064-898","sosyal demokrasinin kentlerdeki üstünlüğüne son","verdi.","Bugün ise DYP bile kentlileşmeye"
"w","W-PF25D1B-2768-1829","soruşturma başlatılması için Adalet Bakanlığı'nın","verdiği","iznin önceki gün Bursa Cumhuriyet"
"w","W-HB04A4A-1981-1148","soruya evet ya da hayır","vermeyle","değerlendirilir. Canlı bünyesinde yapıyla ilgili"
"s","S-ACABQq-0422-1386","sorunlarını çözün, size öyle tarih","verelim""","gibi bir uyutma, oyalama taktiğiyle"
"w","W-TA16B1A-1215-768","sorunlarını dinleyip, onlara güzel öğütler","vermek","için kullanırmış. Sincap çok geçmeden"
"w","W-VI44F1D-4745-2132","sorunların ortaya getirildiği fikir alıp","verilen","insanın kendisi ile yüksek sesle"
"s","S-ACABQq-0426-1461","sorunların giderilmesi amacıyla değişiklik önergesi","verilmiştir.","Komisyonun takdire bıraktığı, Hükûmetin katıldığı"
"s","S-AEABUZ-0038-2313","sorumun ardından şöyle bi örnekleme","vericem.","İşte şu an işte Dünya'nın"
"w","W-HD05A4A-1113-1327","sorumlusu sanki başlangıçta Koalisyon'a destek","vermiş","olan bazı aydınlar imiş gibi,"
"w","W-GI09C4A-0583-774","Soruma çok sinirli bir yanıt","vereceğini","düşünüyordum. Tatlı tatlı güldü ve"
"w","W-UI44F1D-4755-1211","sorularını cevaplıyayım. Evet doktorum kilo","vermem","ama en çok da yumurtlamam"
"w","W-KE39C3A-0357-2096","soruların bir tanesine olsun yanıt","veremeyen","bir kimseden hesap sorulmayacak da,"
"w","W-IC01A1B-3725-1586","soruların 1/3 1/3 üne yanıt","vermektedir.","GSI'nin düzeltilmiş formu olan PSDI'de"
"w","W-FE09C2A-0419-1724","Sorularıma ağır ağır konuşarak yanıtlar","veriyor,","ne tebessüm ediyor ne de"
"w","W-SD36E1B-2843-2174","sorulara yanıt ararken aynı zamanda","verilmiş","soruların ve sorulmuş soruların da"
"w","W-PG37E1B-3044-2271","sorulara fesahat ve ferasatla cevap","vermiş.","Alimler fakih ve zeki amir"
"s","S-ADABPZ-0134-453","sorular felsefenin karşıt kültürüne aittir.","Verilmiş","geçerlilikteki kültür bunun için biz"
"s","S-BEABXO-0095-718","soru sordum, sen bana cevabını","vermedin","ama. Neyi? Neden Gargamel'i çirkin"
"s","S-BEABXO-0122-1918","sormuyorlar ki ben yazdırıyorum. Kimliği","veriyorum,","ondan sonra ilaç yazdıracam diyorum."
"w","W-PG03A3A-1110-1735","sorgulamaya devam eder. Bir ""karar""","vermeye","çalışır ve şunları söyler ""Ne"
"s","S-BEABXW-0173-1012","sorduğunda senin pat pat cevap","vermen","lazım yani dik durabilmen lazım"
"w","W-TG09C2A-1174-2463","sordum. ""Biliyorum, bu soruma cevap","vermek","çok zor. Ne olacağını Allah'tan"
"w","W-KI09C2A-1544-1982","sorduklarında da hep şu cevabı","verdim","1. Koskoca bir arazi; 5"
"w","W-PF25D1B-2768-2352","sorduk; '20 milyar dolarlık bütçe","versek","harcar mısınız' diye. O da"
"w","W-QA16B3A-0790-1818","sordu Yönetici ne demek? Yanıtını","vermek","belki de en son Kapıcıya"
"s","S-BEABXO-0377-2101","sorcaktım İngilizce. Nane ben gene","vercektim","kabak. Kabak duruyu aşağıda. Sen"
"s","S-BEABXn-0099-2103","sorayım dedim. Bir tane örnek","verelim.","Tamam bi bakalım. Nası açılıyo"
"s","S-BEABXO-0444-939","sorarım. Ben ilaç kullanamıyorum iğne","verseniz.","Doktorum şey diyo. Ben yazıyorum"
"w","W-HE39E1B-2836-2033","soranlara ""Kurada çıkmadılar"" diye cevap","verdi.","MHP, 12 Eylül'ün Dışişleri Bakanı"
"w","W-VE02A3A-2592-866","soralım; 2003 yılından bu yana","verdiğimiz","kayıplardan daha mı çok kayıp"
"s","S-ADAB^Z-0370-1514","sonuna kadar faydalanmak, bi şeyler","vermek","isteyen işyerleri de var. Bu"
"w","W-VF10A1A-1889-122","sonucunda zarar verilmesi gibi örnekler","verilebilecektir.","Bu ve benzeri davranışlar TCK"
"w","W-PB04A1B-4261-432","sonucu elde edilir. Norbid adı","verilen","borkarbür B4C çok sert bir"
"s","S-BEABXO-0455-326","sonrası için, eline bi şey","ver.","Tamam veririm Şule Abla. Abla."
"w","W-OH03A1B-3139-1933","sonrası gelen bu tepkilere cevap","vermek","için yeni arayışlara girmiştir. Bu"
"s","S-ACABPA-0434-1592","sonrası da devam ettirilme imkanlarını","verecek","şekilde, hükümetin oluşturulmasını da seçim"
"s","S-ACABQq-0425-1945","Sonradan Sayın Maliye Bakanı sizin","verdiğiniz","bu alkış destekleri arkasında bütün"
"w","W-RI43C3A-1806-390","Sonradan getirdiler, tekrar bizim okula","verdiler","çocuğu. Bu örneği şunu anlatmak"
"s","S-BEABXs-0130-844","sonra. Şanda da müthiş harmoni","verdi","böyle. Na na na na"
"s","S-BEABXO-0089-1656","sonra, daha sonra götürdüm borcu","verdim.","Üstüne. Yakında otobüslere de zam"
"w","W-DD39C2A-0680-639","sonra uydurma bir vekilliği bana","vermiyorsun.","Olur mu? Olmaz"". Nitekim olmadı"
"w","W-VI19E1A-4050-472","sonra süt içilir. ""Nevruziye"" adı","verilen","şiirler, nefesler ve Hz. Ali'nin"
"s","S-ACAAPZ-0032-1683","sonra Mersin Üniversitesine geçmeye karar","verdim.","O günden beride emm yoğun"
"w","W-OD30D1B-2199-1031","sonra Kuruçeşme'deki aile mezarlığında toprağa","verildi.","Yoğun kar yağışı altındaki cenaze"
"w","W-JI39C2A-0646-86","sonra kendisine yeni bir cevap","vermeyi","istemedim. Tartışmamız bu şekilde sonuçlandı."
"w","W-ID37C3A-1061-1361","sonra kendileriyle çelişkiye düşen yanıtlar","verdiler.","Çoğu kadın, hatta erkek aynı"
"w","W-PA16B4A-0099-1070","sonra Kenan'ın projesini tamamlamaya karar","vermişti.","Nihat'ın da yardımını alarak eksik"
"s","S-BEABXO-0122-1898","sonra ilaç yazdıracam diyorum. Öyle","veriyorlar.","Sonradan rapor çıkarttık ta. Öyle"
"s","S-BEABXO-0390-2116","sonra hoca bize geri dönüt","verecekmiş.","Öyle mi? Evet. Dönüt verecek."
"s","S-AEABUZ-0022-645","sonra halkta bi gaza geliyor.","Veriyor","oyunu. Ondan sonra gördüler. Aç"
"w","W-MF10E1B-2864-235","sonra gider kontrol ederdi. Sizin","verdiğiniz","rakamlar, bilgiler doğrumudur değilmidir diye..."
"w","W-IA15B3A-0555-1110","sonra elinde olur. Beni kimseye","verme,","sokağa bırakma lütfen..."" Mektubu zarfa"
"w","W-PE30D1B-2119-1292","sonra da görüşürüz' dedi"" bilgilerini","verdi.","""Saçı sakalı uzamış"" Miray Önal,"
"w","W-IF39C0A-0194-2452","sonra da en çok parayı","verecek","basın organına her şeyi anlatmaktır."
"w","W-KE09C4A-0992-177","Sonra ciddileşiyor ""Hikayesi uzundur, boş","ver.""","Ailesini, doğduğu yerleri anlatıyor. Bir"
"s","S-BEABXO-0440-492","sonra bi bok yiyemez. Boş","versene","ya ne yapacak. Şut mu"
"w","W-VC01A4A-0977-837","sonra aynı şekilde hiç ara","vermeden","onbeş gün devam ediniz. Onbeş"
"s","S-BEABXw-0395-1004","sonlarına doğru ben açılmaya karar","verdim","bu arkadaşıma. Emm, tabi o"
"s","S-BEABXO-0319-1776","Soner. Çocuklar ben şu yemeği","verip","geleyim, tamam? Tamam. Nası biliyo"
"w","W-VI44F1D-4747-1047","sona erdi ve 4.5 kilo","verebildim","ilk başlarda yaşadığım kabızlık problemi"
"s","S-BAABXj-0001-1320","son yüzden alıyorum. İlk kilo","verdiğimde","de yüzden zayıflıyorum. Çünkü neden."
"w","W-HA16B1A-0367-1263","son kez diyemedi. Aklına heyecan","veren","başka biri gelmediği için kendi"
"s","S-ADAB^o-0131-502","Son halini Hekel isimli biri","vermiş","Pagete. Ve günümüze kadar da"
"w","W-TI31D1B-2432-1371","son haftalarda takımına iyi destek","verdiğini","dile getirerek, ""Taraftar bize pozitif"
"s","S-BEABXs-0130-627","Son gün işte zorunlu parça","verdiler","böyle bir parça verdiler işte"
"w","W-SE09C1A-1534-720","son bir çareyi denemeye karar","verdi","İnönü'ye gitti ""Paşa Hazretleri"" dedi,"
"w","W-II37C3A-1945-141","somutlaşan birinci tekil kişi anlatımıyla","verilen","Amerikan toplumunun eleştirisidir, denebilir. Hellman'ı"
"w","W-LE36C4A-0463-2115","solcuların bu insanları korumak için","verdiği","mücadele, bu birlikteliğin açık kanıtıdır."
"w","W-RA16B2A-0629-1776","slayt perdesi üzerinde tutarak konferans","veren","birini dinliyor.), asma bir köprünün"
"w","W-NA16B2A-0497-1648","Sizlere ancak bu kadar bilgi","verebileceğim...","Aslında daha önce söylediğim gibi"
"s","S-ADABPZ-0116-589","sizinle beraber olmak bize güç","veriyor","kuvvet veriyor. Emm bu tip"
"s","S-ACABQq-0423-1041","sizin temel yasanız, devletinize yön","verecek","temel hükümler orada. Siz, onu"
"w","W-KI43C3A-1802-1927","sizin derginize yanlış bir kanaat","vermek","istemem. Bir dilin öğrenilmesi bence"
"s","S-ACABPA-0434-389","sizi ama çarpıcı bir örnek","vereceğim.","Siyaset bilimciler ve iktisatçıların endüstriyel"
"s","S-BEABXW-0059-969","size yüz veriyor mu bakalım.","Veriyo","lan. Sağlam, sağlamlar haa. Askeri"
"s","S-ADABPZ-0374-1509","size yardım edicez. Bu söz","verilmiştir","hepimiz biliyoruz. Peki gerçektende Türkler"
"s","S-ADABAo-0033-1346","size verdiği mali imkânları başkalarına","vermek","suretiyle zekât vazifenizi yerine getirin."
"s","S-ADABCo-0242-1318","size İstanbul'un valisi olarak garanti","veriyorum.","Sahayı temizledik. Taraftarları tribüne çıkardık."""
"s","S-ACABQq-0423-1330","sizden cevap bekliyor; yarın cevap","vereceksiniz;","nasıl vereceksiniz! Kuzeyde referandum yapılmasını"
"s","S-ADABAo-0355-1223","Siz o dönem ne oyu","vermiştiniz","hocam, sorabilir miyim? Ben hayırcıyım."
"w","W-RE39C3A-0473-1759","Siz hep hırçın bir resim","verdiniz.","Sizden çekinilmiştir belki. Hatırlar mısınız,"
"s","S-ACABQq-0422-122","siyasal çözüm olmadan üyelik garantisi","verilmesi","de, işimizi bir hayli zorlaştırmıştır."
"w","W-KE39E1B-3030-1313","sistemi, iltihap gibi ciddi hasar","veren","etkilerden kurtuluyordu. Schwartz'a göre, bağışıklık"
"w","W-TI45F1D-4704-470","sisteme çekmeyi başardınız. Kime mi","vereceğim?","Pışııık... Söyler miyim? Engin Ardıç"
"w","W-PB04A3A-1986-1962","sinyali olarak değerlendirilmelidir. Buraya kadar","verilen","sınırlı sayıdaki bu somut örnekler,"
"w","W-ID02A2A-0640-2023","sinemaya iki yıldan beri ara","vermiş","olan Perihan Savaş yanında, ""İzin"","
"s","S-ADABCo-0179-349","sinema ve çay bahçeleri hizmet","veriyor.","Yenilenen Gençlik Parkı'nda müzik ve"
"w","W-NA16B1A-0322-666","Sinem'in gölgesinde kalmış olmasına izin","verdiğin","için kendinden nefret ediyorsun. Yazdıklarını"
"w","W-UA16B1A-1218-351","simiti veya sandviçi ödül olarak","veriyorlardı.","Hamdi bu oyunu pek sevmiş,"
"w","W-IA16B3A-0630-1461","silerek ""Allah bizleri aldatanların cezalarını","versin,""","diyerek sözlerini bitirdi. Onun bu"
"s","S-AAABOp-0011-2083","silah yapması vs. örnek olarak","verilir.","<D 505> Evet. İşte <B>"
"w","W-JE04A3A-1580-199","silah denemelerine ve yapımına son","verilmelidir.","2. Nükleer enerji santrallarından radioaktif"
"s","S-BEABXO-0089-2205","sigara var. Nasıl kıyıp da","veriyon","ona 5 milyon. Bana diyon"
"w","W-DG37C4A-0529-1167","SHPye sosyaldemokrat niteliğinden ötürü oy","veren","seçmen yığınlarının hakkı değil mi?"
"w","W-SA16B1A-0671-660","seçmişti. Kendi hikâyesini yazmağa karar","vermişti.","İzin isteyip okuldan ayrıldı. Garip'le"
"s","S-ADABCo-0316-1513","seyyar satıcılık bile yapmalarına izin","veren","bir tasarı da yine başbakanlığa"
"w","W-FE05A1A-2043-747","seyircilere ikramiye vermemek veya ikramiye","verilmesine","aracılık yapmamak, lotaryaya fırsat vermemek..."""
"s","S-ADBBI^-0042-1649","seviyoruz, Cem'e güveniyoruz, ama oyumuzu","veremeyeceğiz.","Çünkü oyumuzun ziyan olmasından çekiniyoruz."
"s","S-ADABAo-0433-1123","sevinicem. Şimdi bir şarkı arası","verelim","ardından da, vedamızı yapalım. Sevgili"
"s","S-ACABUZ-0035-1009","sever sonra biraz bol para","ver","hiç utanmaz Protestanlara zangoçluk eder."
"w","W-TE36E1B-3295-1471","seven sevgili okuyucusuna mutlu haber","veriyor!","Rock müziğinin damarlarından, punk rock'ın"
"s","S-ADABAo-0385-1471","sevdim Gerisi yalan. Oo! Karşılık","ver!","Öyle bıkmışım ki kendimden Sen"
"w","W-JI37C3A-0091-133","sesli, tumturaklıdır; kimi yumuşacıktır, huzur","verir.","Kimisi de neşelidir, çılgındır, binbir"
"w","W-JA16B2A-0372-2050","Seslenmelerime kulak kabartıyor ama yanıt","vermiyordu.","Bir gece, anasıyla birlikte, bana"
"w","W-CD02A4A-2029-810","sesinin arkasından biraz sonra yiyecek","verilmesi","ile bir süre sonra köpek"
"w","W-MD37C0A-0157-109","ses duyar gibi oldum. Kulak","verdim,","fısıltı halinde ""Konuş kulübe, konuş"
"s","S-BEABXO-0416-1672","serum hepsini birbirine kattılar damardan","verdiler.","Umut da hasta olmuş haa"
"w","W-UI27D1B-2467-251","sert tepkilere neden oldu. Saka'nın","verdiği","bilgilere göre, peribacalarının hemen yanındaki"
"w","W-RA15B4A-0542-1401","sersemlikti. Yaşadıklarının henüz gerçek olmadığının","verdiği","bir rahatlama ile her an"
"s","S-ADABPZ-0125-1928","sermayeyle? Hangi banka size kredi","vericek?","Kim öz kaynak biriktirebildi? Demek"
"s","S-BEABXA-0044-585","Sermayeniz de varsa mesela öncesinde","verip","hani ne biliyim sonra o"
"w","W-TD18E1C-4177-1053","sermaye transferlerinde %12,8, %12,8, borç","vermede","%99,9, %99,9, toplam bütçe ödeneğinde"
"s","S-BEABXw-0405-814","Serkan Kösek! <gülme> <gülme> İsim","verme.","Oraları bipler yaa. Olum sen"
"w","W-EH03A1B-2383-1524","sergilendiği nedenselliğe üretken nedensellik adını","verir.","Dördüncü neden tipi ereksel nedendir."
"s","S-BEABXO-0440-1053","serbest vuruş vermiyor ya. Niye","versin","ki! Al. Bak oynamayı bilmiyo"
"s","S-BEABXl-0008-590","senin sade dondurma yemene izin","vermiyor","en iyisi sen ciğerli dondurma"
"s","S-BEABXB-0077-2152","senin kalem ben sana kalem","vermiştim.","Duruyor. Kullanmaya kıyamıyorum. Onu çantanda"
"w","W-UA16B2A-0724-2393","senin adına düşünmeye başlıyor, karar","veriyor.","Sen de kukla gibi, Pinokyo"
"s","S-ADBBAo-0443-903","sene Türkiye'deki polis teşkilatına hizmet","verdi.","Ama emekli olduktan sonra bunun"
"w","W-QG37E1B-3045-2191","sene hapiste kalacağım."" diyerek karşılık","verdi.","""On beş mi? Kabul!"" diye"
"s","S-AEABI^-0330-38","sene de göndermek istemedi. Söz","verdim","ama kazanamayacam herhalde dershaneyi bırakacam,"
"s","S-BEABXO-0006-2419","sene bizim hoca resepsiyon dersi","vermiş.","Hıı iyiymiş aslında resepsiyon. Çok"
"s","S-AEABUZ-0021-887","sen? Dileniyor musun, komut mu","veriyorsun?","Yani bi bi gelir yalar"
"w","W-HA16B2A-0792-2466","sen, annesi de acık şurup","verip","uyuşturacak... İlacın etkisi geçinceye kadar"
