Pair,ol,et,yap,al,de,gel,ver,gör,çık,bul,git,çalış,iste,geç,bil,anla,kal,söyle,bak,ye,başla,i,yaşa,gir,kullan,gerek,düşün,getir,aç,yaz,göster,konuş,oluş,çek,geliş,düş,dur,sor,sağla,kur,tut,at,sür,bırak,oku,sev,duy,tanı,bekle,uygula,değiş,koy,kaç,dön,art,belir,öl,kazan,ayır,otur,taşı,say,bit,açıkla,karşıla,kat,kes,gül,gerçekleş,ulaş,işle,yak,yürü,kalk,öğren,düzenle,bin,yarat,izle,oyna,sık,koru,hazırla,belirle,topla,seç,doğ,inan,değerlen,tart,daya,kapa,dol,benze,bas,büyü,unut,in,gönder,etkile,incele,san,sat,kaldır,dinle,sun,yat,kar,ele,götür,yüksel,hatırla,hisset,dönüş,öde,yet,üret,bağla,vur,yetiş,azal,yerleş,uy,kork,savun,kaybet,boz,koş,tak,çöz,kon,çevir,kap,kır,çal,yakala,yaklaş,ağla,öğret,giy,tanımla,yansı,güven,uza,sar,birleş,uğra,aş,ekle,içer,tamamla,sok,yay,harca,evlen,dök,çağır,yönel,gez,kurtul,dene,ilerle,ilgilen,destekle,çiz,davran,dolaş,gözle,şaş,paylaş,uyan,uç,kurtar,yararlan,aktar,vurgula,kop,bağır,çarp,kay,ak,oy,vazgeç,ata,bahset,planla,zorla,engelle,uyu,uğraş,besle,değ,başar,sapta,öner,kaynaklan,yık,rastla,önle,kaydet,bula,uzan,sakla,yolla,seyret,böl,üz,dik,ek,yit,hesapla,uzaklaş,yönet,sözleş,yağ,yayınla,algıla,sil,alış,düzel,atla,kavuş,patla,er,sus,yükle,beğen,yen,başvur,dokun,öngör,gülümse,benimse,yıka,buyur,örgütle,kaybol,dağıt,genişle,it,yayımla,öp,yorumla,salla,suçla,uyar,eğ,sırala,es,sergile,kuru,parçala,sığ,ısın,anımsa,kapsa,eleştir,don,as,seslen,kavra,güçlen,döv,yönlen,çök,imzala,reddet,ört,ölç,üstlen,yarış,kutla,dinlen,çoğal,boya,göç,dağıl,amaçla,boşal,gecik,bat,fırla,sınırla,yargıla,temizle,yoğunlaş,sap,çözümle,yor,adlan,ez,iyileş,hedefle,sorgula,derle,eri,yapılan,sula,birik,doy,kayna,yasakla,boşa,boğ,kapla,titre,gizle,piş,sal,tekrarla,gözük,onayla,yenile,yanıtla,kanıtla,özen,keşfet,zannet,yakış,hızlan,sön,canlan,tüket,pazarla,çak,sürükle,ilet,utan,bulun,yapış,süz,özetle,akla,rahatla,denetle,işit,özle,göm,um,soy,yarala,barın,sonuçlan,sakın,bütünleş,saldır,hoşlan,yaygınlaş,diren,kolaylaş,yanıl,sez,em,dola,eriş,ayarla,tasarla,örnekle,aydınlat,arın,sars,toparla,eğlen,özelleş,aydınlan,kok,ger,danış,katlan,kızar,gözlemle,yığ,koşulla,daral,gerile,öv,küçül,uzlaş,süsle,şekillen,tüken,varol,sız,kana,tırman,eyle,elle,kısıtla,doğrula,bulaş,soğu,küreselleş,tutukla,parla,çabala,zayıfla,ser,kıyasla,yut,ertele,okşa,yar,sin,tara,sök,kov,aldat,cevapla,kuşat,nitele,devret,sav,bayıl,kucakla,programla,varsay,ör,kalkış,sanayileş,tıka,bağışla,kabullen,becer,sıçra,farklılaş,eğit,bürü,hallet,sıyır,faydalan,çırp,önemse,dışla,kabar,borçlan,yaşlan,nitelen,ayaklan,üşü,farket,çürü,şiş,sınıflan,yırt,yinele,affet,gözet,yücel,dalgalan,bilgilen,zenginleş,sinirlen,kıs,del,görevlen,kastet,serp,odaklan,irdele,olgunlaş,emret,sınıfla,zorlaş,biç,noktala,oyla,alkışla,yalvar,indirge,kirala,çiğne,yavaşla,doğrul,yanaş,haberle,yumuşa,depola,donat,yasla,küçümse,kıskan,yokla,haykır,kıpırda,bık,terket,kirlen,abar,selamla,kararla,türe,kıvır,bük,işaretle,heyecanlan,ürk,düşle,fısılda,havalan,belgele,yakınlaş,kısal,yabancılaş,kına,yuvarla,avla,çevrele,sınırlan,kavur,pekiş,kovala,yum,kilitle,bağdaş,parala,sark,aşağıla,kokla,çatla,özdeşleş,terle,gereksin,inle,derinleş,arala,gevşe,kus,oyala,aksa,döşe,üre,aşıla,betimle,tap,hafifle,ısır,sürt,hastalan,yeğle,acık,sapla,resimle,modernleş,küs,ağırla,simgele,zehirle,öt,zedele,kirlet,sömür,naklet,fotoğrafla,sarar,çıldır,onar,ateşle,soyutla,kışkırt,ilaçla,yadsı,bunal,tık,ezberle,iliş,sızla,yala,ayıkla,bombala,uzmanlaş,zıpla,uğurla,ağırlaş,demokratikleş,hükmet,eşle,kaşı,ödüllen,susa,arzula,ürper,yadırga,öfkelen,üfle,konakla,belirginleş,fışkır,dengele,mırılda,fethet,esirge,biçimlen,yatış,katlet,ilişkilen,umursa,devral,alıkoy,yalanla,ispatla,kurgula,hapset,duyumsa,yozlaş,irkil,aşın,yıpran,kımılda,sik,biçimle,coş,tıkla,bilinçlen,güçleş,saçmala,ısmarla,kesinleş,karala,katla,yaşar,haşla,diril,yeşer,güzelleş,kıvran,kodla,sahiplen,gölgele,görüntüle,azarla,yağla,yüzleş,solu,sakinleş,delir,esinle,genelle,süpür,duygulan,eksil,doğra,yankılan,büyüle,durakla,kentleş,hareketlen,isimlen,beze,bıçakla,incit,püskür,otla,zikret,sertleş,sırıt,tükür,anlamlan,tep,büz,atfet,gözetle,boşver,kemir,sıva,netleş,yardımla,çınla,sarmala,sabret,körükle,özgürleş,kurcala,temellen,tüt,çeşitle,kuvvetlen,paketle,devşir,silk,yudumla,duraksa,sarfet,öyküle,küfret,somutlaş,kurumsallaş,sıç,yıprat,vedalaş,tazele,alçal,eklemle,şükret,endişelen,kuşkulan,dona,salgıla,yapılaş,buharlaş,usan,hıçkır,arzet,demle,yeral,şüphelen,lafla,sonlan,esne,çağla,sek,buruş,eşitle,meşrulaş,düğümle,ağar,ışı,aldan,tuzla,imren,mahvet,kamaş,resmet,kak,tetikle,belle,güncelle,hırpala,öksür,yama,çalkala,başkaldır,,Verb_type_frequency
"('Abl', 'Cond')",67.61912751677852,31.886379192334015,,56.20930859125046,34.97764227642276,,,,,30.44782608695652,,,,,,,36.04244031830239,,,,,33.89079175545912,,,,,,,,,,,,,,23.422586520947174,,,,,,47.71756398940865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.92857142857143,,,,,,,,,,,,,,,,,,,,,,,,,,41.47153148965838,,,,,,,,,,,54.884488448844884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.95077064642282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.25563909774436,42.14317392981103,46.965811965811966,,,,,,,,,,,,,,,,,,,,,,,,,,,38.69610598567883,,,,,,,,,,,,,,,40.61941643084528,,,,,,,,,,,,,,,,77.07894736842105,,,,,,,46.56218905472637,,28.434748427672954,,,,,,,,,,59.02661596958175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.49902389141954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.463178294573645,,,,,,,,,,,,,,,,,,,,,,26.004474272930647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.61941643084528,25
"('When→Adv', 'Dat')",35.2257500364348,37.99754403262672,,29.76607559378997,36.92223754789272,23.342763157894733,,,,,,,,,,,35.357468204673175,,,,,33.33873042983205,,,,,,,,,,,,,,,,,,,,31.190420247738,,,,,,,,,,,,,,,,,,,,,29.09803921568627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.541232460818904,,,,,,,,,,,,,,,,,,,,,,,,,28.52009280742459,,,,,,,,,,,,,,,,,,,,,,,,,32.136516068357025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.6832795344538,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.870806112300954,,,,,,,,,,,,,,,34.20969661098691,,,,,,,,,,,,,,,,32.40229302103985,,,,,,,,,,,,,,,,,,,55.28347578347579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.278080753770126,,,,,,,,,,,,,,30.774215816405714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.13216374269006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.433330048290134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.00659519747396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.20969661098691,22
"('Ins', 'A1pl')",,,,29.55210325047801,,,,,,,,,,,,,,,,,,17.797227507474858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.88153262929867,15.716873212583412,,,,,,,,,,,,,,,,,,,,,,,,,,,24.19293903074518,,,,,,,,,,,,,,,29.873129694966256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.82588530241304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.251732101616625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.873129694966256,8
"('FutPart→Adj', 'P2pl')",,32.964878671775224,,21.542495058714103,11.22426854754441,,,,,,,,,,,,,,,,,34.7234164204909,,,,,,,,,,,,,,,,,,,,10.150631211388664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.121444610778443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.546784452296823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.642681081608742,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.59357618880593,,,,,,,,,,,,,,,29.74994112551021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.90664570057105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.74994112551021,11
"('PastPart→Adj', 'P1sg')",29.92076704895795,29.00265743987824,,32.5349619401664,38.8242495039365,,,16.57357984994641,,19.631424055806857,,,21.007738095238096,,28.926121794871797,35.21313799621928,36.019922254616134,24.128824672170953,,35.9812091503268,,29.535804705139096,,,,,,,24.495619524405505,13.983103674540683,,,,,,35.695333557951486,,,,,,21.489731145779107,,,21.786314841228137,14.726971869829015,19.480831708901885,20.716018607135705,,,,,,,,,,,,,,,,,,,,,,,,23.626408010012515,,,,,,,,,,,,,,,,,,,,,,,,,,33.32058069359541,,,,,,,,,,,43.9703544575725,,,,,,,,,,,,,,19.670296349299687,,,,,,,,10.827636363636366,,,,50.98790627362056,,,,,,,,,,30.54105363075463,,,24.539812008399853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.229719962925554,34.579200099779655,,,18.058193767224928,,,,,,,,,,,,,,,,,,,,,,30.940127388535036,,30.474655419145893,,,,,,,,,,33.62176737345263,,,,,28.667509682058157,,,11.304737516005122,,,,,,,,,,,,,25.913186098984642,,,,,,,28.892788892788893,,18.12965888834873,,,,,,,,,,29.29285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.737416616130986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.22286751361162,,,,19.839716312056737,,29.568931710615278,,,,,,,,9.420572640509013,,,,,,36.90303539422332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.990397888445607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.667509682058157,48
"('Aor', 'AsIf→Adv')",,,,96.08883301553016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.97009609174707,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.089183115860692,,,,,,,,,,,,,,,28.157240523343933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.157240523343933,4
"('PastPart→Adj', 'P1pl')",26.190958591870334,25.782725307608974,,28.609900373599004,48.190732575619386,,,19.942193640585923,,19.745702615799075,,,,55.68353909465021,,,32.8198051948052,,,16.606711915535445,,24.737245082335168,18.84507862550961,,,,,,,,,,,,,12.406594433028209,,,,26.466623178951945,,20.609537784299338,,,,,,20.010865628395507,,,,,,,,,,,,,,31.712962962962962,,,,,,,,,,18.226086179152514,,,,,,,,,,,,,,,,,,,,,,,,,,42.27628466162497,,,,,,,,,,29.731530845392232,15.348112352763517,,,,,,,,,,,,,,22.73929650911748,,,,,,,,24.608264462809917,,,,18.881031482360385,,,,,,,,,,,,,25.90622073498798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.303487052731953,29.482798059362835,,,18.22887612797375,,,,,,,76.51932367149759,,,,,,,,,,,,,,,,,26.571642801857585,,,,,,,,,,19.645182433908676,,,,,27.506932098550557,,,,,,,,,,,,,,,,16.874388856548222,,,,,,,49.5486298629863,,,,,,,,,,,,30.115455225402872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.486550849111847,,29.94443188241944,,,,,,,,,,,,,,28.189587201625194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.7507102272727275,,,,,,,23.67546488715206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.506932098550557,39
"('FutPart→Adj', 'P1pl')",15.71768840296759,18.329578180893755,,28.781648220576407,27.76180031286132,,,,,,,,,,,,26.834871456822675,,,20.456602031394272,,39.92088152284175,,,,,,,,,,,,,,,,,,13.21875,,28.71757720677636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.03722993827161,,,,,,,,,,,51.09105989174088,,,,,,,,,,,,,,23.575552825552823,,,,,,,,,,,,,,,,,,,,,,,,,10.033991769547324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.490724048312845,14.298306556665219,,,,,,,,,,,,,,,,,,,,,,,,,,,29.106160980457105,,,,,,,,,,,,,,,26.57081983718512,,,,,,,,,,,,,,,,56.544083309984124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.232347244530224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.57081983718512,19
"('Prog2', 'Cop')",28.805579276971248,19.20898795264238,,29.6417590423374,17.178108794097625,22.87832506704495,,12.84185152754429,27.529144693186186,19.10252887691835,,,,,32.00806451612903,36.47491587406463,25.017090909090907,,,28.573991079014444,,23.193217108218835,,,,84.22425558312655,,,17.21905681212112,,11.949152542372882,,14.587131473315802,,,26.059894304169113,,,8.960960960960962,,,29.665552272883897,21.68752323341557,,,,,17.93348345747445,,,,18.238297135934932,,,24.219684660976224,9.385839600820471,23.0868533321685,,,,27.959872268390274,16.716170690623247,,,,,,,,,,,,,,,,,33.306924315619966,,,,,,,,24.646191479753124,,,,,,,,,,,23.696046067688282,,12.853986818899099,,,,,,11.551035707240086,105.54163596168016,27.910403185664514,18.87070290797089,,,,,,,,,,15.60158557085094,,17.056284420251334,,27.863245100707676,,,,,,,,,,32.92205795922058,,38.45026565630172,,,14.379920831702117,,,11.572726853346866,13.672415009169136,,,21.30827067669173,,,25.875530473590885,20.171201790124762,18.94265763859501,,,17.856556704414903,,,,,,,,,,,14.651715571073659,,,,4.792065498713716,,,,,,,,6.744103173256406,,,,18.954274901549912,27.691024276636405,36.146790561482014,,,,,,17.246092330061792,,,,19.38193769155968,,,13.681298466066677,,,8.367105263157896,22.035911111111115,,,,,,,,,,24.094106368667106,,,,,,,,,,,,,,,26.071933612800297,,,,,,,6.772205791743684,,,,,,,,,26.582711167507693,,,,,,,24.25179160906244,,20.912085642100102,15.496736475393424,,,,,,11.663548387096773,,,18.21742680387677,,,,,,,,,,,,,,,,,,,5.949039167923289,,,,,,,,,8.89736384316874,,,,,,8.312517535772976,,,,,,,,19.407447057642766,,,,,,,,46.543887147335425,,26.12412909836065,,,,,,,,,,,,,,,,,,12.824936909991587,,,13.24812382739212,23.993971964464397,,,,6.483470394053034,,31.342660700643897,,,22.68283185840708,,,,,,,,,,,19.64863898801301,,,,,,,25.08131868131868,,,,,,,34.00265279053158,,,,6.347806524184477,,,,,,,,,,,,,,,,21.835728774985157,,16.308528712198438,,,,,,,,24.887893263314403,,,,,29.407969830295414,,,,,,,,20.220887618243566,,,,,,9.513921826965305,18.122523101250184,,,,,,,,,,,,,,,,,,,,18.825284519402164,,,,,,,,,,,,,,,,,17.417240839336046,,17.10741487455197,,,,,,,,,,,,,,,,,24.425459964463805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.453096147338908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.98533950617284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.071933612800297,98
"('A2pl', 'Cop')",18.228855721393032,17.87498766758383,,32.290415252024026,14.56264015231648,10.025847457627119,12.754901960784313,10.355012334604172,,15.641591067690161,,,,,26.996632996632993,30.257614678899085,21.118104118104117,,,21.754231052244297,,23.13539458186101,,,,,19.39316239316239,,,,,,,,,15.907235621521334,,26.097744360902254,,,26.872340425531917,31.645135666206784,,,39.490598290598285,,35.11390051139005,11.154011154011153,,,,,,,,,,,,,,,,,,27.75024582104228,,,,,,38.54683544303798,,,,,,,27.919266055045874,,,,,,,,,,,,,,,,,,10.63768115942029,24.85129490392648,,,,,,,,,,26.502521008403363,12.897763991211063,,,,,,,,,,10.264065040650406,,,,28.528063660477457,,,,,,,,,,19.85140388768899,,,,,10.070460704607045,,,,,,,,,,13.492031334413829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.417164226997727,28.924561403508772,,,,,,,18.43529411764706,,,,,,,,,,,,,,,,,,32.15034965034965,,21.800354219940225,,,,,,,,,,,,39.09311064718163,,,25.301698997778047,,,,,,,,,,,3.328537170263789,,,,,24.103314285714287,,,,,,,17.26323071601522,,,,,,,,,,,,16.3889152810768,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.276970023335128,,23.314285714285713,,28.922421142369988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.832694763729247,,,,,,,,,,,,,,17.453548387096777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.835814889336017,,,,,,,,,,,,,,,15.116322701688556,,,,,,,,,,,,,,,,,,,,,,23.558257345491384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.778625954198475,,,,,,,,,,,40.81283422459892,,,,,,,,,,,,,,,,,,9.296950240770464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.301698997778047,55
"('A1pl', 'Cop')",,18.809863881373353,,31.89920880632955,15.605948854361888,,,7.453885257806826,,15.641591067690161,,,,,,30.257614678899085,27.21328437917223,,,21.754231052244297,,21.64323788273212,,,,,,,11.824492468893256,,,,,,,,,,,16.674813306177867,22.335985853227232,22.361337587144035,,,,,,11.154011154011153,,,,,,,14.644859813084112,,,,,,,,,,,27.75024582104228,,,,15.9059649122807,,32.05614035087719,,26.284644194756552,,,,,,,,,,,,,,,,,,,,,,,,21.74451754385965,,,,,,,,,,,12.897763991211063,,,,,,,,,,,,,,,,,23.725874125874128,,,,,,,16.525710176195613,,,,,,,,,,,,,,14.161184210526315,21.604109218707762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.820192307692308,27.785944395855452,,,,,,,,,,,,13.238825031928478,,,,,6.004545454545454,,,,,,,,,,,22.2020476564337,,,,,,,,,,37.3841961852861,,32.511111111111106,,,25.13225828248936,,,,39.648834019204386,,,,,,,,,,,,27.220998278829605,,,,,,,20.095008051529792,,,,,,,,,,,,16.76892499135845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.922421142369988,,,,,,,,,,,,,,,,,,34.74672489082969,,,,,,,,,,,,,,,,,,,,8.677934272300469,,,,14.445717403164211,,,,,,25.390883626177743,,,,,,,,,,,,,,14.378495755741264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.891366784929886,,,,,,,,,,,,,,,,,,,,,,23.558257345491384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.81283422459892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.13225828248936,46
